GAME_ID,GAME_DATE,SEASON,STATUS,PERIOD,TIME,POSTSEASON,ARENA,CITY,STATE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_TEAM_FULL_NAME,HOME_TEAM_SCORE,VISITOR_TEAM_ID,VISITOR_TEAM_ABBREVIATION,VISITOR_TEAM_FULL_NAME,VISITOR_TEAM_SCORE
18435676,2025-05-14,2024,Final,4,Final,True,,,,2,BOS,Boston Celtics,127,20,NYK,New York Knicks,102
18436947,2025-05-14,2024,Final,4,Final,True,,,,18,MIN,Minnesota Timberwolves,121,10,GSW,Golden State Warriors,110
18436949,2025-05-15,2024,Final,4,Final,True,,,,8,DEN,Denver Nuggets,119,21,OKC,Oklahoma City Thunder,107
18435678,2025-05-16,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,119,2,BOS,Boston Celtics,81
18436952,2025-05-18,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,125,8,DEN,Denver Nuggets,93
18441830,2025-05-20,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,114,18,MIN,Minnesota Timberwolves,88
18441479,2025-05-21,2024,Final,5,Final,True,,,,20,NYK,New York Knicks,135,12,IND,Indiana Pacers,138
18441832,2025-05-22,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,118,18,MIN,Minnesota Timberwolves,103
18441480,2025-05-23,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,109,12,IND,Indiana Pacers,114
18441834,2025-05-24,2024,Final,4,Final,True,,,,18,MIN,Minnesota Timberwolves,143,21,OKC,Oklahoma City Thunder,101
18441481,2025-05-25,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,100,20,NYK,New York Knicks,106
18441836,2025-05-26,2024,Final,4,Final,True,,,,18,MIN,Minnesota Timberwolves,126,21,OKC,Oklahoma City Thunder,128
18441482,2025-05-27,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,130,20,NYK,New York Knicks,121
18441838,2025-05-28,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,124,18,MIN,Minnesota Timberwolves,94
18441483,2025-05-29,2024,Final,4,Final,True,,,,20,NYK,New York Knicks,111,12,IND,Indiana Pacers,94
18441484,2025-05-31,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,125,20,NYK,New York Knicks,108
18444558,2025-06-05,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,110,12,IND,Indiana Pacers,111
18444559,2025-06-08,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,123,12,IND,Indiana Pacers,107
18444560,2025-06-11,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,116,21,OKC,Oklahoma City Thunder,107
18444561,2025-06-13,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,104,21,OKC,Oklahoma City Thunder,111
18444562,2025-06-16,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,120,12,IND,Indiana Pacers,109
18444563,2025-06-19,2024,Final,4,Final,True,,,,12,IND,Indiana Pacers,108,21,OKC,Oklahoma City Thunder,91
18444564,2025-06-22,2024,Final,4,Final,True,,,,21,OKC,Oklahoma City Thunder,103,12,IND,Indiana Pacers,91
